date,rank,track_name,artist,spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist
2025-03-08,65,ordinary,alex warren,2RkZ5LkEzeHGRsmDqKwmaJ,ordinary,alex warren,3,1,47,,4/2/2025,73,False,186964,"You'll Be Alright, Kid (Chapter 1)",9/27/2024,0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3,alex warren
2025-03-08,66,something about you,partynextdoor & drake,1F6nHHDJyTHLgDDFj1ZZDt,something about you,"partynextdoor, drake",43,-6,7,CA,2/21/2025,76,True,218682,$ome $exy $ongs 4 U,2/14/2025,0.51,0.491,7,-8.869,0,0.1,0.24,2.73e-05,0.359,0.0792,136.093,4,partynextdoor
2025-03-08,68,signs,tate mcrae,6DDEfqOoLlasIbPdzboOu4,signs,tate mcrae,43,-5,7,CA,2/27/2025,72,False,173765,So Close To What,2/21/2025,0.665,0.579,6,-5.2,0,0.0426,0.386,0.0,0.0854,0.664,112.067,4,tate mcrae
2025-03-08,69,extral,jennie & doechii,1kUyOJb3fzUo8r0OCz5SQk,mantra,jennie,40,4,-8,TW,4/2/2025,81,True,136627,Ruby,3/7/2025,0.894,0.725,10,-4.984,0,0.0432,0.00434,1.15e-05,0.0815,0.837,116.988,4,jennie
2025-03-08,70,2 hands,tate mcrae,0B7tnohfi83RQquo2JRHrL,2 hands,tate mcrae,47,-3,3,CA,2/27/2025,71,True,182740,So Close To What,2/21/2025,0.615,0.782,1,-4.302,1,0.0522,0.127,0.0,0.19,0.583,104.027,4,tate mcrae
2025-03-08,72,deeper,partynextdoor,4JeD0FGslDsMeeahEGZa2L,deeper,partynextdoor,49,-17,1,ZA,2/21/2025,76,True,172337,$ome $exy $ongs 4 U,2/14/2025,0.431,0.534,7,-7.302,0,0.094,0.0965,0.0,0.0629,0.322,100.581,4,partynextdoor
2025-03-08,75,me jalo,fuerza regida & grupo frontera,3D24ErT1MMmUfXWotSj2A2,me jalo,"fuerza regida, grupo frontera",48,-8,-7,,4/2/2025,91,True,212002,MALA MÍA,12/19/2024,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4,fuerza regida
2025-03-08,76,headlock,imogen heap,63Pi2NAx5yCgeLhCTOrEou,headlock,imogen heap,45,1,2,US,4/2/2025,89,False,215338,Speak for Yourself (Deluxe Version),1/1/2005,0.808,0.372,7,-10.759,0,0.0364,0.792,0.0,0.119,0.787,119.982,4,imogen heap
2025-03-08,78,voy a llevarte pa pr,bad bunny,59D4DOkspUbWyMmbAPQkxZ,voy a llevarte pa pr,bad bunny,46,-3,-1,,4/2/2025,93,True,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3,bad bunny
2025-03-08,79,por esos ojos,fuerza regida,5jHozZMWbrExAFni95mvvH,por esos ojos,fuerza regida,9,-3,11,SV,4/2/2025,89,True,188064,Por Esos Ojos,2/11/2025,0.509,0.681,5,-6.978,0,0.106,0.294,0.0,0.191,0.511,102.462,3,fuerza regida
2025-03-08,80,moth balls,partynextdoor & drake,7DL2F2bueQycqYjqsjHYjG,moth balls,"partynextdoor, drake",38,-3,12,CA,2/21/2025,76,True,212629,$ome $exy $ongs 4 U,2/14/2025,0.513,0.461,1,-7.951,1,0.182,0.391,0.0,0.0995,0.194,95.551,4,partynextdoor
2025-03-08,81,raining in houston,drake,2xxb5zW09uwbgyLprALi9E,raining in houston,drake,36,12,14,ZA,2/18/2025,73,True,244931,$ome $exy $ongs 4 U,2/14/2025,0.465,0.534,7,-6.316,0,0.0546,0.788,0.0,0.0992,0.439,119.173,4,drake
2025-03-08,84,like i do,tate mcrae,6jp9WjJtKF0Fgks0Y9Kkni,like i do,tate mcrae,42,8,8,CA,2/22/2025,42,True,182061,So Close To What,2/21/2025,0.619,0.721,1,-4.794,0,0.0405,0.208,0.00427,0.122,0.212,96.028,4,tate mcrae
2025-03-08,85,spider-man superman,partynextdoor & drake,4GqhG9rDuRUoNyDSMJ0Brq,spider-man superman,"partynextdoor, drake",48,-7,2,ZA,2/20/2025,75,True,203893,$ome $exy $ongs 4 U,2/14/2025,0.453,0.52,11,-9.146,1,0.0637,0.658,4.24e-06,0.118,0.111,111.035,4,partynextdoor
2025-03-08,86,eoo,bad bunny,6J5kc12BW5HuP3d7C3vvx8,eoo,bad bunny,28,-3,-4,,4/2/2025,93,True,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4,bad bunny
2025-03-08,89,hey now,kendrick lamar featuring dody6,5S8VwnB4sLi6W0lYTWYylu,hey now (feat. dody6),"kendrick lamar, dody6",46,-1,4,US,2/14/2025,81,True,217478,GNX,11/22/2024,0.806,0.358,10,-8.769,1,0.117,0.00443,0.00162,0.412,0.188,102.011,4,kendrick lamar
2025-03-08,90,no pole,don toliver,0eaVIYo2zeOaGJeqZ5TwYz,no pole,don toliver,45,-1,5,SA,4/2/2025,89,True,187613,Love Sick (Deluxe),2/28/2023,0.328,0.631,5,-5.169,0,0.0465,0.0714,0.0,0.567,0.382,85.262,4,don toliver
2025-03-08,91,small town fame,drake,1YHQQFtKqFSFrqL4cNvstU,small town fame,drake,48,-15,2,ZA,2/19/2025,74,True,148509,$ome $exy $ongs 4 U,2/14/2025,0.842,0.524,1,-6.031,0,0.305,0.443,9.74e-06,0.303,0.354,100.002,4,drake
2025-03-08,92,que pasaria...,rauw alejandro & bad bunny,0l0vcZMU7AOeQmUIREoI2U,qué pasaría...,"rauw alejandro, bad bunny",32,-5,-8,VE,4/2/2025,90,True,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4,rauw alejandro
2025-03-08,93,greenlight,tate mcrae,56LQyaXsYWQZ2b7OPLAKEO,greenlight,tate mcrae,49,1,1,CA,2/22/2025,41,True,165094,So Close To What,2/21/2025,0.314,0.637,0,-4.812,1,0.0381,0.56,0.0,0.105,0.356,74.624,4,tate mcrae
2025-03-15,1,luther,kendrick lamar & sza,2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"kendrick lamar, sza",5,1,0,,4/2/2025,94,False,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0.0,0.248,0.576,138.008,4,kendrick lamar
2025-03-15,1,die with a smile,lady gaga & bruno mars,7so0lgd0zP2Sbgs2d7a1SZ,die with a smile,"lady gaga, bruno mars",1,0,0,,4/2/2025,88,False,251667,MAYHEM,3/7/2025,0.519,0.601,6,-7.727,0,0.0317,0.289,0.0,0.126,0.498,157.964,3,lady gaga
2025-03-15,1,not like us,kendrick lamar,6AI3ezQ4o3HUoP6Dhudph3,not like us,kendrick lamar,20,-1,-9,,4/2/2025,96,True,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,kendrick lamar
2025-03-15,1,a bar song (tipsy),shaboozey,5fZJQrFKWQLb7FpJXZ1g7K,a bar song (tipsy),shaboozey,40,4,0,US,4/2/2025,84,True,171291,"Where I've Been, Isn't Where I'm Going",5/31/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,shaboozey
2025-03-15,15,birds of a feather,billie eilish,6dOtVTDdiauQNBQEDOtlAB,birds of a feather,billie eilish,2,1,1,,4/2/2025,99,False,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,billie eilish
2025-03-15,2,pink pony club,chappell roan,6393yGahSJ9slVdOwSxOVR,pink pony club,chappell roan,35,-3,1,,4/2/2025,88,False,258034,The Rise and Fall of a Midwest Princess,9/21/2023,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4,chappell roan
2025-03-15,3,lose control,teddy swims,17phhZDn6oGtzMe56NuWvj,lose control,teddy swims,27,1,3,,4/2/2025,91,False,210688,I've Tried Everything But Therapy (Part 1),9/15/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,teddy swims
2025-03-15,4,nokia,drake,2u9S9JJ6hTZS3Vf22HOZKg,nokia,drake,23,4,8,,4/2/2025,92,True,241023,$ome $exy $ongs 4 U,2/14/2025,0.537,0.727,5,-4.184,1,0.15,0.247,0.0,0.173,0.508,106.037,4,drake
2025-03-15,5,that's so true,gracie abrams,7ne4VBA60CxGM75vw0EYad,that’s so true,gracie abrams,7,1,1,,4/2/2025,97,True,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4,gracie abrams
2025-03-15,6,beautiful things,benson boone,3xkHsmpQCBMytMJNiDf3Ii,beautiful things,benson boone,14,1,3,,4/2/2025,91,False,180304,Fireworks & Rollerblades,4/5/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,benson boone
2025-03-15,7,love somebody,morgan wallen,7hR22TOX3RorxJPcsz5Wbo,love somebody,morgan wallen,33,-1,-2,CA,4/2/2025,87,False,204828,Love Somebody,10/18/2024,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4,morgan wallen
2025-03-15,8,squabble up,kendrick lamar,0nj9Bq5sHDiTxSHunhgkFb,squabble up,kendrick lamar,37,2,-10,US,4/2/2025,91,True,157992,GNX,11/22/2024,0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,4,kendrick lamar
2025-03-15,9,i had some help,post malone featuring morgan wallen,5IZXB5IKAD2qlvTPJYDCFB,i had some help (feat. morgan wallen),"post malone, morgan wallen",27,4,10,US,4/2/2025,85,True,178205,F-1 Trillion,8/15/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4,post malone
2025-03-15,11,i'm the problem,morgan wallen,3HlWVKwU0JqJXqJK9DWHnZ,i'm the problem,morgan wallen,23,-1,3,US,4/2/2025,87,False,177811,I'm The Problem,1/31/2025,0.545,0.752,5,-4.989,0,0.0364,0.665,4.3e-06,0.0993,0.491,92.038,1,morgan wallen
2025-03-15,12,espresso,sabrina carpenter,2HRqTpkrJO5ggZyyK6NPWz,espresso,sabrina carpenter,22,-1,-3,,4/2/2025,90,True,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4,sabrina carpenter
2025-03-15,13,timeless,the weeknd & playboi carti,0FIDCNYYjNvPVimz5icugS,timeless,the weeknd,6,44,44,,2/1/2025,0,True,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96e-06,0.138,0.6,119.999,4,the weeknd
2025-03-15,14,messy,lola young,35ISBknsCeZQtq66xABI9g,messy,lola young,16,0,0,,4/2/2025,89,True,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4,lola young
2025-03-15,15,sports car,tate mcrae,5UJbgR4XF4y1DvbkxEqe8S,sports car,tate mcrae,15,-1,5,,4/2/2025,83,False,165045,So Close To What,2/20/2025,0.861,0.815,11,-3.672,0,0.0349,0.0505,0.00139,0.1,0.886,106.978,4,tate mcrae
2025-03-15,16,denial is a river,doechii,1eTaznNW4Xxtx9za2SMTXB,denial is a river,doechii,33,0,-9,US,4/2/2025,92,True,159586,Alligator Bites Never Heal,8/30/2024,0.825,0.644,6,-3.24,0,0.33,0.0905,0.0,0.0795,0.622,93.292,4,doechii
2025-03-15,17,taste,sabrina carpenter,5G2f63n7IPVPPjfNIGih7Q,taste,sabrina carpenter,40,-2,-2,,4/2/2025,91,False,157279,Short n' Sweet,8/23/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4,sabrina carpenter
2025-03-15,18,too sweet,hozier,19XpFsce28aByvCC4g89tJ,too sweet,hozier,24,7,26,NZ,4/2/2025,85,False,251424,Unreal Unearth: Unaired,8/19/2024,0.74,0.643,10,-5.446,1,0.0413,0.041,0.00229,0.0407,0.96,117.025,4,hozier
2025-03-15,19,revolving door,tate mcrae,541sN2qNfIlllGn9nGOQoC,revolving door,tate mcrae,30,4,-2,US,4/2/2025,90,True,180032,So Close To What,2/21/2025,0.452,0.737,6,-6.22,1,0.27,0.354,0.0,0.105,0.179,147.822,4,tate mcrae
2025-03-15,20,all the stars,kendrick lamar & sza,3GCdLUSnKSMJhs4Tj6CV3s,all the stars (with sza),"kendrick lamar, sza",24,0,-6,,4/2/2025,95,True,232186,Black Panther The Album Music From And Inspired By,2/9/2018,0.695,0.633,8,-4.946,1,0.0599,0.0612,0.000195,0.0926,0.557,96.782,4,kendrick lamar
2025-03-15,21,"good luck, babe!",chappell roan,0WbMK4wrZ1wFSty9F7FCgu,"good luck, babe!",chappell roan,30,-1,-1,,4/2/2025,94,False,218423,"Good Luck, Babe!",4/5/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,chappell roan
2025-03-15,22,stargazing,myles smith,3Vr3zh0r7ALn8VLqCiRR10,stargazing,myles smith,50,0,0,CH,3/31/2025,88,False,172533,Stargazing,5/10/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,myles smith
2025-03-15,23,abracadabra,lady gaga,2LHNTC9QZxsL3nWpt8iaSR,abracadabra,lady gaga,26,0,2,,4/2/2025,86,False,223398,MAYHEM,3/7/2025,0.679,0.906,10,-3.443,0,0.0632,0.0119,0.0,0.229,0.652,126.01,4,lady gaga
2025-03-15,24,dtmf,bad bunny,3sK8wGT43QFpWrvNQsrQya,dtmf,bad bunny,8,-1,-1,,4/2/2025,98,True,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4,bad bunny
2025-03-15,26,bed chem,sabrina carpenter,1UHS8Rf6h5Ar3CDWRd3wjF,bed chem,sabrina carpenter,49,-1,1,NO,4/2/2025,89,False,171869,Short n' Sweet,8/23/2024,0.739,0.727,11,-5.968,0,0.0426,0.0678,0.0,0.104,0.676,94.99,4,sabrina carpenter
2025-03-15,27,high road,koe wetzel & jessie murph,1FhgmMvNlh3nJ1Ldc2eE6H,high road (feat. jessie murph),"koe wetzel, jessie murph",47,-2,3,US,7/26/2024,64,True,179413,9 Lives,7/19/2024,0.622,0.726,6,-5.608,1,0.0304,0.0518,0.0,0.0906,0.534,138.043,4,koe wetzel
2025-03-15,29,sailor song,gigi perez,2262bWmqomIaJXwCRHr13j,sailor song,gigi perez,9,2,5,,4/2/2025,95,False,211978,Sailor Song,7/26/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4,gigi perez
2025-03-15,30,i never lie,zach top,3t6gUcGYLrUuqwpXjOFWQc,i never lie,zach top,49,1,1,US,3/30/2025,83,False,224906,Cold Beer & Country Music,4/5/2024,0.782,0.641,3,-6.431,1,0.0275,0.332,0.00923,0.108,0.522,107.997,4,zach top
2025-03-15,31,bmf,sza,3U3hFkMr0Q90pD24EkE3Pr,bmf,sza,50,-5,-6,SG,3/28/2025,89,True,180746,SOS Deluxe: LANA,12/20/2024,0.792,0.55,10,-8.528,0,0.0307,0.506,0.0166,0.087,0.972,128.023,4,sza
2025-03-15,32,gimme a hug,drake,5Nz7hI3cCOHmMR4vSLJ1An,gimme a hug,drake,48,-5,-22,CA,3/2/2025,79,True,193054,$ome $exy $ongs 4 U,2/14/2025,0.457,0.671,1,-5.53,1,0.0979,0.0643,0.0,0.0772,0.245,142.95,4,drake
2025-03-15,34,no one noticed,the marias,3siwsiaEoU4Kuuc9WKMUy5,no one noticed,the marías,18,1,4,US,4/2/2025,91,False,236906,Submarine,5/31/2024,0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,4,the marías
2025-03-15,35,who,jimin,7tI8dRuH2Yc6RuoTjxo4dU,who,jimin,19,-6,-7,,4/2/2025,89,False,170887,MUSE,7/19/2024,0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,4,jimin
2025-03-15,36,baile inolvidable,bad bunny,2lTm559tuIvatlT1u0JYG2,baile inolvidable,bad bunny,13,-1,-3,,4/2/2025,96,True,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3,bad bunny
2025-03-15,37,please please please,sabrina carpenter,2tHwzyyOLoWSFqYNjeVMzj,please please please,sabrina carpenter,33,-5,17,NO,4/2/2025,87,True,186365,Short n' Sweet,8/23/2024,0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,4,sabrina carpenter
2025-03-15,38,sorry i'm here for someone else,benson boone,3x3K1RP3Zfi2qeMR8kyrNO,sorry i'm here for someone else,benson boone,42,7,-4,NO,4/2/2025,87,False,156582,Sorry I'm Here For Someone Else,2/27/2025,0.533,0.758,2,-4.613,1,0.034,0.0437,0.0,0.16,0.515,149.719,4,benson boone
2025-03-15,39,a n x i e t y,sleepy hallow featuring doechii,3FjK86616FbluOfTxNK2gY,a n x i e t y (feat. doechii),"sleepy hallow, doechii",28,17,22,,3/3/2025,74,True,148928,Boy Meets World,9/15/2023,0.931,0.401,0,-8.756,1,0.158,0.399,2.05e-06,0.266,0.613,128.871,4,sleepy hallow
2025-03-15,40,peekaboo,kendrick lamar featuring azchike,2Uts1QFB4u2YNIMiqcb4de,peekaboo (feat. azchike),"kendrick lamar, az chike",48,-3,-15,US,3/13/2025,87,True,155917,GNX,11/22/2024,0.889,0.298,1,-9.086,1,0.182,0.00306,1.26e-05,0.173,0.314,100.042,4,kendrick lamar
2025-03-15,41,whatchu kno about me,glorilla & sexyy red,5xeSd4HgzrYpNLEf3LfYLK,whatchu kno about me (feat. sexyy red),"glorilla, sexyy red",43,-11,-19,US,1/6/2025,81,True,149461,GLORIOUS,10/11/2024,0.832,0.684,1,-4.691,1,0.359,0.00449,0.0,0.229,0.68,166.976,4,glorilla
2025-03-15,42,wildflower,billie eilish,3QaPy1KgI7nu9FJEQUgn6h,wildflower,billie eilish,17,0,-4,,4/2/2025,95,False,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,billie eilish
2025-03-15,44,smile,morgan wallen,3MJ6lFNV12FSHAOzTzkwxz,smile,morgan wallen,41,5,-5,US,1/31/2025,83,False,224127,Smile,12/31/2024,0.502,0.223,11,-11.285,1,0.0331,0.943,3.78e-06,0.0766,0.396,126.31,4,morgan wallen
2025-03-15,45,residuals,chris brown,4t4rGgiVX7woTmlnW9SHJ7,residuals,chris brown,22,1,28,ZA,4/2/2025,76,False,215178,11:11 (Deluxe),4/11/2024,0.58,0.645,6,-7.793,0,0.0821,0.342,0.0,0.108,0.171,114.905,4,chris brown
2025-03-15,47,cry for me,the weeknd,3AWDeHLc88XogCaCnZQLVI,cry for me,the weeknd,50,0,0,LU,3/21/2025,89,True,224136,Hurry Up Tomorrow,1/31/2025,0.647,0.645,7,-6.425,0,0.0303,0.0871,0.0,0.671,0.422,120.098,4,the weeknd
2025-03-15,48,bad dreams,teddy swims,3BntzKsnLf2pc0dsvE3Zav,bad dreams,teddy swims,48,2,-15,SK,4/2/2025,87,False,184577,I've Tried Everything But Therapy (Part 2),1/24/2025,0.707,0.68,8,-6.203,1,0.0884,0.274,0.0,0.0932,0.62,125.058,4,teddy swims
2025-03-15,49,good news,shaboozey,54p6vNJwGkt4FTaM8SCsxt,good news,shaboozey,36,14,14,NO,11/17/2024,60,False,199209,Good News,11/15/2024,0.572,0.535,8,-7.493,1,0.0391,0.471,3.61e-06,0.0902,0.414,161.794,4,shaboozey
2025-03-15,50,ms. whitman,bhad bhabie,1LjSbD1yQ0RQc6mwxGHw4m,ms. whitman,bhad bhabie,44,5,6,US,3/7/2025,71,True,126036,Ms. Whitman,2/25/2025,0.826,0.739,7,-7.77,1,0.398,0.559,0.0,0.305,0.833,80.22,4,bhad bhabie
2025-03-15,51,tweaker,gelo,7HDq8aEtkBeZq7gfzYjW28,tweaker,gelo,43,1,-8,NZ,2/23/2025,80,True,189544,Tweaker,1/3/2025,0.584,0.817,8,-6.504,1,0.383,0.156,0.0,0.0736,0.814,111.242,5,gelo
2025-03-15,53,mutt,leon thomas,2uvE4L5ZsYKpv8hbK4TIOt,mutt,leon thomas,19,-1,-2,NZ,4/2/2025,83,True,192933,MUTT,9/27/2024,0.572,0.455,1,-8.078,1,0.134,0.216,3.88e-06,0.072,0.597,179.787,4,leon thomas
2025-03-15,54,worst way,riley green,1osfLqL6L2iQsirRf83ded,worst way,riley green,44,6,6,CA,4/2/2025,82,False,220558,Way Out Here,4/12/2024,0.366,0.492,11,-7.9,1,0.0324,0.0899,0.000994,0.132,0.349,197.768,3,riley green
2025-03-15,55,busy woman,sabrina carpenter,0b0Dz0Gi86SVdBxYeiQcCP,busy woman,sabrina carpenter,48,1,2,US,4/2/2025,91,True,186612,Short n' Sweet (Deluxe),2/14/2025,0.727,0.755,7,-5.152,1,0.036,0.17,0.0,0.101,0.903,117.015,4,sabrina carpenter
2025-03-15,56,somebody loves me,partynextdoor & drake,2kZoOj1n5vk9BuF0sih58M,somebody loves me,"partynextdoor, drake",32,-5,18,CA,2/21/2025,76,True,182767,$ome $exy $ongs 4 U,2/14/2025,0.365,0.511,9,-6.14,1,0.0905,0.514,0.0,0.702,0.222,77.029,3,partynextdoor
2025-03-15,57,loco,neton vega,4eLDmhsJW3JoZTXCAozHor,loco,neton vega,42,8,8,,4/2/2025,84,False,186521,Mi Vida Mi Muerte,2/14/2025,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.636,91.981,4,neton vega
2025-03-15,58,ordinary,alex warren,2RkZ5LkEzeHGRsmDqKwmaJ,ordinary,alex warren,3,1,47,,4/2/2025,73,False,186964,"You'll Be Alright, Kid (Chapter 1)",9/27/2024,0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3,alex warren
2025-03-15,59,me jalo,fuerza regida & grupo frontera,3D24ErT1MMmUfXWotSj2A2,me jalo,"fuerza regida, grupo frontera",48,-8,-7,,4/2/2025,91,True,212002,MALA MÍA,12/19/2024,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4,fuerza regida
2025-03-15,60,nuevayol,bad bunny,5TFD2bmFKGhoCRbX61nXY5,nuevayol,bad bunny,32,-1,0,,4/2/2025,94,False,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4,bad bunny
2025-03-15,62,fat juicy & wet,sexyy red & bruno mars,5M2lX0ZAYSAzCs1xPPi9BX,fat juicy & wet,"sexyy red, bruno mars",43,-3,7,NZ,2/4/2025,81,True,141057,Fat Juicy & Wet,1/24/2025,0.909,0.619,9,-5.894,1,0.0615,0.0823,0.0,0.3,0.64,104.013,4,sexyy red
2025-03-15,65,dear god,tate mcrae,2ETQsbiuGm2WLOSOr2I19A,dear god,tate mcrae,42,-10,-20,CA,3/7/2025,77,False,171014,So Close To What,2/21/2025,0.73,0.741,1,-5.454,1,0.0287,0.0802,1.3e-05,0.278,0.444,97.978,4,tate mcrae
2025-03-15,66,call me when you break up,"selena gomez, benny blanco & gracie abrams",4yFPKNzjkCS0PpRzhcvy1d,call me when you break up (with gracie abrams),"selena gomez, benny blanco, gracie abrams",47,3,-16,SG,3/1/2025,76,False,126831,Call Me When You Break Up (with Gracie Abrams),2/20/2025,0.791,0.698,0,-5.006,1,0.129,0.373,4.27e-05,0.0535,0.853,148.008,4,selena gomez
2025-03-15,67,i know love,tate mcrae featauring the kid laroi,7a1D1K7sgFtumXN02ZdbUd,no i'm not in love,tate mcrae,48,2,2,CA,2/22/2025,41,False,170097,So Close To What,2/21/2025,0.753,0.748,5,-3.585,0,0.0452,0.38,0.0,0.185,0.882,105.069,4,tate mcrae
2025-03-15,69,purple lace bra,tate mcrae,2bqLj0NvdtGbPCl9PdBtP2,purple lace bra,tate mcrae,44,-5,-17,CA,3/7/2025,76,False,191132,So Close To What,2/21/2025,0.478,0.8,5,-3.991,0,0.0311,0.156,2.62e-05,0.136,0.409,145.016,4,tate mcrae
2025-03-15,70,miss possessive,tate mcrae,4Q9ExJGFgL9Jd9kmYH3nXs,miss possessive,tate mcrae,41,0,-19,CA,3/6/2025,76,True,139098,So Close To What,2/21/2025,0.782,0.747,8,-4.656,1,0.0361,0.259,1.85e-05,0.1,0.325,101.992,4,tate mcrae
2025-03-15,71,clouds,j. cole,53WWD2BBC6Jcip8wy5CniE,clouds,j. cole,35,15,15,US,3/1/2025,70,True,242086,cLOUDs,2/21/2025,0.751,0.506,1,-10.473,1,0.28,0.384,1.33e-06,0.0968,0.399,114.894,4,j. cole
2025-03-15,73,por esos ojos,fuerza regida,5jHozZMWbrExAFni95mvvH,por esos ojos,fuerza regida,9,-3,11,SV,4/2/2025,89,True,188064,Por Esos Ojos,2/11/2025,0.509,0.681,5,-6.978,0,0.106,0.294,0.0,0.191,0.511,102.462,3,fuerza regida
2025-03-15,74,cn tower,partynextdoor & drake,4u43I0LP2Xf85OAS85eG0R,cn tower,"partynextdoor, drake",46,4,-19,CA,3/4/2025,79,True,241889,$ome $exy $ongs 4 U,2/14/2025,0.672,0.412,3,-7.057,0,0.194,0.318,0.0,0.131,0.217,126.921,4,partynextdoor
2025-03-15,77,headlock,imogen heap,63Pi2NAx5yCgeLhCTOrEou,headlock,imogen heap,45,1,2,US,4/2/2025,89,False,215338,Speak for Yourself (Deluxe Version),1/1/2005,0.808,0.372,7,-10.759,0,0.0364,0.792,0.0,0.119,0.787,119.982,4,imogen heap
2025-03-15,78,no pole,don toliver,0eaVIYo2zeOaGJeqZ5TwYz,no pole,don toliver,45,-1,5,SA,4/2/2025,89,True,187613,Love Sick (Deluxe),2/28/2023,0.328,0.631,5,-5.169,0,0.0465,0.0714,0.0,0.567,0.382,85.262,4,don toliver
2025-03-15,79,tattoo,tito double p,3KgHiAVuP88QoQs9CO4z1P,tattoo,tito double p,21,-2,0,SV,4/2/2025,90,True,167955,TATTOO,2/27/2025,0.755,0.747,10,-4.278,0,0.0656,0.482,5.48e-06,0.0853,0.463,109.897,3,tito double p
2025-03-15,80,voy a llevarte pa pr,bad bunny,59D4DOkspUbWyMmbAPQkxZ,voy a llevarte pa pr,bad bunny,46,-3,-1,,4/2/2025,93,True,156364,DeBÍ TiRAR MáS FOToS,1/5/2025,0.148,0.604,7,-35.032,1,0.0588,0.921,0.453,0.405,1e-05,106.295,3,bad bunny
2025-03-15,83,something about you,partynextdoor & drake,1F6nHHDJyTHLgDDFj1ZZDt,something about you,"partynextdoor, drake",43,-6,7,CA,2/21/2025,76,True,218682,$ome $exy $ongs 4 U,2/14/2025,0.51,0.491,7,-8.869,0,0.1,0.24,2.73e-05,0.359,0.0792,136.093,4,partynextdoor
2025-03-15,84,que pasaria...,rauw alejandro & bad bunny,0l0vcZMU7AOeQmUIREoI2U,qué pasaría...,"rauw alejandro, bad bunny",32,-5,-8,VE,4/2/2025,90,True,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4,rauw alejandro
